,user_id,item_id,rating
5215,91,72,3
5216,91,78,3
5217,91,80,2
5218,91,82,2
5219,91,91,3
5220,91,92,4
5221,91,95,3
5222,91,100,5
5223,91,108,2
5224,91,111,3
5225,91,116,3
5226,91,117,4
5227,91,118,2
5228,91,120,2
5229,91,122,3
5230,91,125,4
5231,91,143,3
5232,91,145,2
5233,91,147,2
5234,91,149,3
5235,91,153,4
5236,91,155,2
5237,91,156,4
5238,91,157,4
5239,91,160,4
5240,91,167,3
5241,91,169,5
5242,91,171,4
5243,91,174,5
5244,91,179,5
5245,91,182,4
5246,91,186,4
5247,91,193,4
5248,91,195,5
5249,91,198,5
5250,91,199,3
5251,91,200,3
5252,91,202,3
5253,91,204,4
5254,91,208,4
5255,91,210,4
5256,91,212,4
5257,91,217,3
5258,91,218,4
5259,91,222,4
5260,91,225,3
5261,91,227,1
5262,91,228,4
5263,91,230,3
5264,91,231,3
5265,91,233,3
5266,91,234,4
5267,91,235,3
5268,91,237,4
5269,91,239,4
5270,91,240,2
5271,91,243,1
5272,91,245,4
5273,91,246,4
5274,91,250,4
5275,91,257,2
5276,91,258,4
5277,91,260,1
5278,91,265,4
5279,91,268,4
5280,91,271,2
5281,91,274,4
5282,91,282,4
5283,91,284,2
5284,91,294,3
5285,91,304,4
5286,91,307,4
5287,91,322,3
5288,91,356,3
5289,91,363,3
5290,91,364,3
5291,91,368,1
5292,91,369,3
5293,91,370,1
5294,91,382,4
5295,91,383,1
5296,91,385,4
5297,91,396,3
5298,91,401,3
5299,91,402,3
5300,91,405,2
5301,91,406,2
5302,91,408,4
5303,91,409,3
5304,91,411,4
5305,91,418,3
5306,91,421,4
5307,91,425,4
5308,91,428,4
5309,91,432,3
5310,91,433,5
5311,91,436,4
5312,91,449,3
5313,91,450,2
5314,91,451,3
5315,91,452,2
5316,91,456,2
5317,91,466,4
5318,91,474,4
5319,91,500,4
5320,91,504,3
5321,91,546,2
5322,91,554,2
5323,91,558,3
5324,91,566,4
5325,91,575,2
5326,91,577,3
5327,91,583,3
5328,91,591,4
5329,91,597,2
5330,91,620,3
5331,91,627,3
5332,91,631,4
5333,91,636,3
5334,91,642,3
5335,91,651,4
5336,91,658,3
5337,91,674,4
5338,91,679,4
5339,91,684,3
5340,91,685,3
5341,91,702,3
5342,91,704,3
5343,91,707,4
5344,91,708,4
5345,91,729,4
5346,91,732,3
5347,91,735,3
5348,91,737,4
5349,91,742,3
5350,91,743,2
5351,91,755,3
5352,91,758,1
5353,91,761,2
5354,91,771,1
5355,91,780,3
5356,91,783,3
5357,91,789,5
5358,91,800,3
5359,91,823,4
5360,91,826,2
5361,91,841,3
5362,91,855,5
5363,91,922,1
5364,91,926,3
5365,91,934,2
5366,91,949,3
5367,91,974,2
5368,91,980,3
5369,91,984,2
5370,91,993,4
5371,91,998,2
5372,91,1011,3
5373,91,1018,4
5374,91,1023,2
5375,91,1028,2
5376,91,1037,2
5377,91,1040,3
5378,91,1042,3
5379,91,1046,3
5380,91,1052,2
5381,91,1073,5
5382,91,1074,3
5383,91,1090,3
5384,91,1157,2
5385,91,1194,4
5386,91,1208,4
5387,91,1210,1
5388,91,1211,3
5389,91,1214,2
5390,91,1216,4
5391,92,1,5
5392,92,14,4
5393,92,118,3
5394,92,121,3
5395,92,151,1
5396,92,276,2
5397,92,283,4
5398,92,866,2
5399,92,934,3
5400,93,4,4
5401,93,7,4
5402,93,11,5
5403,93,22,4
5404,93,25,3
5405,93,29,2
5406,93,32,5
5407,93,41,3
5408,93,42,4
5409,93,47,5
5410,93,49,4
5411,93,51,3
5412,93,53,4
5413,93,54,4
5414,93,56,5
5415,93,66,2
5416,93,67,3
5417,93,69,3
5418,93,71,4
5419,93,72,3
5420,93,77,3
5421,93,80,2
5422,93,81,4
5423,93,83,4
5424,93,86,5
5425,93,90,3
5426,93,91,5
5427,93,93,4
5428,93,94,2
5429,93,97,4
5430,93,98,4
5431,93,111,4
5432,93,121,2
5433,93,125,1
5434,93,127,5
5435,93,132,4
5436,93,134,5
5437,93,142,3
5438,93,143,4
5439,93,151,5
5440,93,154,5
5441,93,159,3
5442,93,160,4
5443,93,164,3
5444,93,172,4
5445,93,173,4
5446,93,176,4
5447,93,177,5
5448,93,179,5
5449,93,181,4
5450,93,182,5
5451,93,183,5
5452,93,187,4
5453,93,188,4
5454,93,190,5
5455,93,191,5
5456,93,192,4
5457,93,194,4
5458,93,195,3
5459,93,196,4
5460,93,200,4
5461,93,201,4
5462,93,204,4
5463,93,208,4
5464,93,209,5
5465,93,210,4
5466,93,215,4
5467,93,219,4
5468,93,225,3
5469,93,226,2
5470,93,228,4
5471,93,230,2
5472,93,233,3
5473,93,238,5
5474,93,245,1
5475,93,248,4
5476,93,250,4
5477,93,260,2
5478,93,268,4
5479,93,274,4
5480,93,281,3
5481,93,286,4
5482,93,293,4
5483,93,302,4
5484,93,317,5
5485,93,318,5
5486,93,328,3
5487,93,338,4
5488,93,355,2
5489,93,356,4
5490,93,357,5
5491,93,365,3
5492,93,367,4
5493,93,368,2
5494,93,369,1
5495,93,372,4
5496,93,381,4
5497,93,386,4
5498,93,391,3
5499,93,392,3
5500,93,399,4
5501,93,401,4
5502,93,403,3
5503,93,404,4
5504,93,411,3
5505,93,412,2
5506,93,417,3
5507,93,418,3
5508,93,419,3
5509,93,423,4
5510,93,432,4
5511,93,433,4
5512,93,435,4
5513,93,436,5
5514,93,451,4
5515,93,464,5
5516,93,465,5
5517,93,469,4
5518,93,474,5
5519,93,475,5
5520,93,477,2
5521,93,484,5
5522,93,501,4
5523,93,504,5
5524,93,506,5
5525,93,508,5
5526,93,509,5
5527,93,510,5
5528,93,518,5
5529,93,525,5
5530,93,527,5
5531,93,528,5
5532,93,544,3
5533,93,549,5
5534,93,553,3
5535,93,559,4
5536,93,568,3
5537,93,569,1
5538,93,584,4
5539,93,585,3
5540,93,586,1
5541,93,587,4
5542,93,589,5
5543,93,597,2
5544,93,622,3
5545,93,627,3
5546,93,629,4
5547,93,631,5
5548,93,636,4
5549,93,637,3
5550,93,642,4
5551,93,647,5
5552,93,654,5
5553,93,658,3
5554,93,665,3
5555,93,670,3
5556,93,673,3
5557,93,679,4
5558,93,686,4
5559,93,690,4
5560,93,692,4
5561,93,703,3
5562,93,710,3
5563,93,716,3
5564,93,721,2
5565,93,722,2
5566,93,728,2
5567,93,732,3
5568,93,735,5
5569,93,736,5
5570,93,737,4
5571,93,739,2
5572,93,741,4
5573,93,746,4
5574,93,750,4
5575,93,763,3
5576,93,780,3
5577,93,786,3
5578,93,797,2
5579,93,800,3
5580,93,808,2
5581,93,809,2
5582,93,813,5
5583,93,823,3
5584,93,864,2
5585,93,923,5
5586,93,928,3
5587,93,930,2
5588,93,932,2
5589,93,939,4
5590,93,943,3
5591,93,944,1
5592,93,951,3
5593,93,959,5
5594,93,993,4
5595,93,997,4
5596,93,1007,4
5597,93,1009,4
5598,93,1010,4
5599,93,1011,4
5600,93,1012,4
5601,93,1014,4
5602,93,1045,4
5603,93,1046,2
5604,93,1058,4
5605,93,1065,4
5606,93,1073,5
5607,93,1091,3
5608,93,1101,3
5609,93,1110,4
5610,93,1118,4
5611,93,1135,4
5612,93,1140,2
5613,93,1188,3
5614,93,1209,2
5615,93,1211,5
5616,93,1218,4
5617,93,1219,4
5618,93,1221,3
5619,93,1222,3
5620,93,1225,3
5621,94,8,5
5622,94,22,4
5623,94,25,3
5624,94,28,4
5625,94,31,4
5626,94,49,3
5627,94,50,5
5628,94,51,4
5629,94,52,4
5630,94,58,3
5631,94,62,4
5632,94,63,3
5633,94,65,4
5634,94,67,2
5635,94,70,4
5636,94,71,5
5637,94,72,2
5638,94,73,4
5639,94,77,4
5640,94,78,3
5641,94,82,3
5642,94,89,3
5643,94,91,5
5644,94,94,5
5645,94,95,3
5646,94,97,4
5647,94,98,4
5648,94,99,4
5649,94,102,4
5650,94,110,2
5651,94,121,4
5652,94,127,4
5653,94,133,3
5654,94,139,4
5655,94,140,3
5656,94,141,4
5657,94,144,5
5658,94,153,5
5659,94,168,4
5660,94,170,5
5661,94,175,5
5662,94,177,3
5663,94,179,3
5664,94,180,3
5665,94,182,2
5666,94,183,5
5667,94,186,5
5668,94,188,3
5669,94,190,4
5670,94,193,3
5671,94,194,5
5672,94,195,5
5673,94,196,4
5674,94,197,4
5675,94,198,5
5676,94,199,5
5677,94,200,2
5678,94,203,3
5679,94,205,3
5680,94,207,5
5681,94,208,4
5682,94,209,4
5683,94,210,5
5684,94,215,4
5685,94,216,5
5686,94,219,4
5687,94,227,2
5688,94,228,4
5689,94,234,2
5690,94,237,2
5691,94,238,5
5692,94,250,4
5693,94,257,5
5694,94,274,4
5695,94,275,3
5696,94,282,4
5697,94,290,3
5698,94,294,2
5699,94,356,4
5700,94,381,4
5701,94,386,2
5702,94,389,4
5703,94,391,2
5704,94,392,3
5705,94,398,1
5706,94,399,4
5707,94,405,3
5708,94,415,3
5709,94,419,4
5710,94,420,4
5711,94,423,5
5712,94,431,3
5713,94,433,4
5714,94,436,5
5715,94,447,2
5716,94,448,3
5717,94,449,3
5718,94,450,2
5719,94,451,3
5720,94,462,4
5721,94,463,5
5722,94,465,3
5723,94,472,5
5724,94,473,4
5725,94,485,5
5726,94,491,4
5727,94,495,4
5728,94,506,3
5729,94,507,4
5730,94,509,4
5731,94,511,4
5732,94,515,5
5733,94,520,4
5734,94,532,4
5735,94,539,4
5736,94,542,2
5737,94,552,1
5738,94,566,2
5739,94,586,2
5740,94,596,2
5741,94,597,3
5742,94,623,3
5743,94,631,4
5744,94,640,3
5745,94,648,3
5746,94,649,4
5747,94,650,4
5748,94,665,2
5749,94,671,3
5750,94,679,2
5751,94,692,4
5752,94,705,5
5753,94,707,3
5754,94,708,2
5755,94,715,1
5756,94,739,3
5757,94,779,3
5758,94,781,2
5759,94,815,3
5760,94,855,3
5761,94,892,3
5762,94,946,3
5763,94,960,2
5764,94,968,5
5765,94,971,3
5766,94,1047,3
5767,94,1091,3
5768,94,1101,2
5769,94,1116,4
5770,94,1126,4
5771,94,1133,3
5772,94,1188,2
5773,94,1221,4
5774,94,1222,2
5775,94,1227,2
5776,94,1228,3
5777,94,1231,1
5778,95,7,5
5779,95,42,1
5780,95,56,5
5781,95,83,3
5782,95,89,5
5783,95,98,5
5784,95,127,5
5785,95,144,4
5786,95,174,5
5787,95,181,5
5788,95,182,4
5789,95,183,4
5790,95,185,5
5791,95,187,5
5792,95,190,4
5793,95,194,2
5794,95,195,5
5795,95,196,4
5796,95,200,5
5797,95,216,4
5798,95,234,4
5799,95,238,4
5800,95,265,5
5801,95,318,5
5802,95,423,5
5803,95,445,4
5804,95,486,3
5805,95,514,4
5806,96,1,4
5807,96,23,5
5808,96,69,5
5809,96,82,4
5810,96,83,1
5811,96,96,5
5812,96,100,2
5813,96,132,5
5814,96,133,1
5815,96,135,5
5816,96,153,5
5817,96,169,5
5818,96,172,4
5819,96,173,3
5820,96,175,5
5821,96,183,5
5822,96,186,3
5823,96,189,4
5824,96,191,5
5825,96,193,4
5826,96,195,5
5827,96,197,3
5828,96,204,5
5829,96,205,2
5830,96,208,5
5831,96,408,5
5832,96,423,5
5833,96,431,3
5834,96,434,4
5835,96,496,2
5836,96,526,3
5837,96,603,4
5838,96,663,5
5839,96,919,5
5840,96,1126,3
5841,97,25,5
5842,97,88,3
5843,97,152,3
5844,97,168,2
5845,97,194,5
5846,97,210,4
5847,97,211,4
5848,97,322,3
5849,97,428,5
5850,97,435,5
5851,97,502,2
5852,97,514,5
5853,97,523,5
5854,97,629,5
5855,97,659,5
5856,97,988,1
5857,98,1,4
5858,98,22,5
5859,98,25,3
5860,98,28,3
5861,98,64,5
5862,98,92,4
5863,98,98,5
5864,98,105,2
5865,98,116,2
5866,98,117,5
5867,98,120,2
5868,98,121,3
5869,98,125,4
5870,98,147,5
5871,98,172,5
5872,98,173,4
5873,98,174,5
5874,98,201,3
5875,98,210,5
5876,98,238,4
5877,98,240,4
5878,98,275,1
5879,98,276,2
5880,98,282,3
5881,98,290,4
5882,98,294,4
5883,98,300,4
5884,98,310,3
5885,98,313,5
5886,98,315,4
5887,98,326,3
5888,98,329,4
5889,98,332,3
5890,98,342,1
5891,98,345,3
5892,98,348,4
5893,98,358,2
5894,98,367,4
5895,98,405,4
5896,98,433,4
5897,98,456,3
5898,98,471,4
5899,98,473,4
5900,98,475,5
5901,98,544,4
5902,98,591,4
5903,98,595,4
5904,98,619,4
5905,98,651,5
5906,98,678,2
5907,98,751,4
5908,98,763,5
5909,98,780,5
5910,98,789,4
5911,98,815,2
5912,98,829,4
5913,98,845,3
5914,98,931,2
5915,98,975,3
5916,98,1047,4
5917,98,1048,4
5918,98,1079,3
5919,98,1132,4
5920,99,258,4
5921,99,269,4
5922,99,270,3
5923,99,271,3
5924,99,272,4
5925,99,286,3
5926,99,294,4
5927,99,300,4
5928,99,310,3
5929,99,315,5
5930,99,326,3
5931,99,328,4
5932,99,346,3
5933,99,347,4
5934,99,349,3
5935,99,678,3
5936,99,690,4
5937,99,751,4
5938,99,874,1
5939,99,879,4
5940,99,880,1
5941,99,881,1
5942,99,885,2
5943,99,886,3
5944,99,887,2
5945,99,892,2
5946,99,895,2
5947,99,898,4
5948,99,900,4
5949,99,908,1
5950,99,1233,3
5951,99,1234,1
5952,99,1235,4
5953,99,1237,3
5954,100,1,3
5955,100,7,3
5956,100,111,2
5957,100,117,4
5958,100,125,4
5959,100,147,4
5960,100,151,3
5961,100,181,4
5962,100,225,3
5963,100,255,4
5964,100,257,4
5965,100,278,2
5966,100,280,3
5967,100,288,4
5968,100,370,2
5969,100,411,2
5970,100,412,2
5971,100,472,3
5972,100,546,4
5973,100,595,2
5974,100,597,3
5975,100,717,3
5976,100,742,4
5977,100,763,3
5978,100,819,1
5979,100,820,3
5980,100,826,3
5981,100,831,3
5982,100,841,2
5983,100,845,3
5984,100,846,3
5985,100,866,4
5986,100,924,4
5987,100,926,3
5988,100,979,2
5989,100,1009,2
5990,100,1028,3
5991,100,1132,3
5992,101,1,3
5993,101,2,2
5994,101,4,2
5995,101,7,2
5996,101,11,3
5997,101,13,3
5998,101,29,1
5999,101,38,2
6000,101,49,2
6001,101,53,2
6002,101,55,3
6003,101,56,3
6004,101,68,2
6005,101,72,3
6006,101,73,3
6007,101,82,2
6008,101,88,3
6009,101,91,3
6010,101,95,4
6011,101,117,3
6012,101,127,2
6013,101,153,2
6014,101,154,3
6015,101,168,3
6016,101,172,3
6017,101,174,4
6018,101,175,4
6019,101,182,3
6020,101,185,3
6021,101,187,3
6022,101,188,2
6023,101,194,3
6024,101,200,3
6025,101,201,2
6026,101,204,4
6027,101,210,3
6028,101,211,3
6029,101,218,3
6030,101,219,2
6031,101,226,2
6032,101,227,4
6033,101,228,4
6034,101,229,3
6035,101,230,2
6036,101,231,2
6037,101,234,3
6038,101,235,3
6039,101,241,3
6040,101,245,3
6041,101,258,4
6042,101,260,2
6043,101,265,3
6044,101,269,2
6045,101,272,3
6046,101,273,3
6047,101,288,2
6048,101,294,2
6049,101,301,3
6050,101,316,3
6051,101,319,4
6052,101,327,2
6053,101,328,2
6054,101,332,3
6055,101,334,2
6056,101,338,2
6057,101,373,2
6058,101,384,2
6059,101,386,2
6060,101,396,2
6061,101,409,2
6062,101,411,2
6063,101,431,3
6064,101,435,3
6065,101,436,2
6066,101,447,4
6067,101,449,4
6068,101,450,1
6069,101,476,3
6070,101,501,2
6071,101,511,3
6072,101,522,3
6073,101,541,2
6074,101,546,3
6075,101,548,2
6076,101,550,2
6077,101,566,2
6078,101,596,2
6079,101,612,4
6080,101,650,3
6081,101,652,2
6082,101,655,3
6083,101,665,1
6084,101,667,3
6085,101,671,3
6086,101,672,1
6087,101,684,2
6088,101,751,3
6089,101,760,1
6090,101,771,2
6091,101,778,3
6092,101,785,2
6093,101,792,3
6094,101,841,2
6095,101,856,2
6096,101,879,3
6097,101,892,2
6098,101,947,3
6099,101,993,2
6100,101,1052,2
6101,101,1076,2
6102,101,1228,1
6103,101,1240,2
6104,102,56,5
6105,102,98,3
6106,102,118,3
6107,102,181,4
6108,102,204,3
6109,102,211,3
6110,102,250,4
6111,102,252,2
6112,102,255,5
6113,102,257,3
6114,102,294,4
6115,102,301,4
6116,102,405,3
6117,102,487,4
6118,102,1089,1
6119,103,3,3
6120,103,9,2
6121,103,10,2
6122,103,13,3
6123,103,15,5
6124,103,50,5
6125,103,111,1
6126,103,121,2
6127,103,124,2
6128,103,126,4
6129,103,127,3
6130,103,130,1
6131,103,181,5
6132,103,222,3
6133,103,237,3
6134,103,246,3
6135,103,250,3
6136,103,255,1
6137,103,257,4
6138,103,258,3
6139,103,268,3
6140,103,270,4
6141,103,271,1
6142,103,272,4
6143,103,273,3
6144,103,276,4
6145,103,286,1
6146,103,289,4
6147,103,290,4
6148,103,294,3
6149,103,302,5
6150,103,307,2
6151,103,310,2
6152,103,311,1
6153,103,313,4
6154,103,316,4
6155,103,328,3
6156,103,330,1
6157,103,332,2
6158,103,333,2
6159,103,340,3
6160,103,345,4
6161,103,405,3
6162,103,407,2
6163,103,456,3
6164,103,471,3
6165,103,508,2
6166,103,534,2
6167,103,591,4
6168,103,628,4
6169,103,678,2
6170,103,748,2
6171,103,750,5
6172,103,825,1
6173,103,840,1
6174,103,845,3
6175,103,847,2
6176,103,871,2
6177,103,895,2
6178,103,926,1
6179,103,1012,4
6180,103,1028,2
6181,103,1115,4
6182,104,264,2
6183,104,269,4
6184,104,270,5
6185,104,271,2
6186,104,288,4
6187,104,302,5
6188,104,313,5
6189,104,324,4
6190,104,327,4
6191,104,340,3
6192,104,343,2
6193,104,347,3
6194,104,690,3
6195,104,748,2
6196,104,751,2
6197,104,880,3
6198,105,9,4
6199,105,12,4
6200,105,14,4
6201,105,25,4
6202,105,28,4
6203,105,59,4
6204,105,70,3
6205,105,82,3
6206,105,100,3
6207,105,161,3
6208,105,162,5
6209,105,191,5
6210,105,210,4
6211,105,211,4
6212,105,216,5
6213,105,244,4
6214,105,274,3
6215,105,275,4
6216,105,280,2
6217,105,318,5
6218,105,463,3
6219,105,495,4
6220,105,566,4
6221,105,647,3
6222,105,712,3
6223,105,739,3
6224,105,1028,3
6225,105,1242,4
6226,106,259,2
6227,106,264,3
6228,106,268,4
6229,106,286,2
6230,106,288,3
6231,106,312,4
6232,106,313,2
6233,106,322,1
6234,106,323,1
6235,106,325,3
6236,106,327,3
6237,106,902,5
6238,106,1243,3
6239,107,1,4
6240,107,7,5
6241,107,124,4
6242,107,127,4
6243,107,222,2
6244,107,252,3
6245,107,255,2
6246,107,281,4
6247,107,284,3
6248,107,294,4
6249,107,304,3
6250,107,319,5
6251,107,405,3
6252,107,718,4
6253,107,740,3
6254,107,748,3
6255,107,931,2
6256,108,11,4
6257,108,12,4
6258,108,15,4
6259,108,17,4
6260,108,22,4
6261,108,25,4
6262,108,28,3
6263,108,29,3
6264,108,50,5
6265,108,53,4
6266,108,54,3
6267,108,55,2
6268,108,56,5
6269,108,63,3
6270,108,64,2
6271,108,67,5
6272,108,70,4
6273,108,71,4
6274,108,72,5
6275,108,77,4
6276,108,79,5
6277,108,81,2
6278,108,82,5
6279,108,88,4
6280,108,95,4
6281,108,98,4
6282,108,111,4
6283,108,118,3
6284,108,122,2
6285,108,125,5
6286,108,144,4
6287,108,151,5
6288,108,156,5
6289,108,161,3
6290,108,164,5
6291,108,168,3
6292,108,173,5
6293,108,174,5
6294,108,175,1
6295,108,177,4
6296,108,179,4
6297,108,180,3
6298,108,181,5
6299,108,186,3
6300,108,191,4
6301,108,202,5
6302,108,209,1
6303,108,210,5
6304,108,211,5
6305,108,216,3
6306,108,222,4
6307,108,226,5
6308,108,227,5
6309,108,228,5
6310,108,229,5
6311,108,231,3
6312,108,233,4
6313,108,234,4
6314,108,238,2
6315,108,239,4
6316,108,250,2
6317,108,257,5
6318,108,265,5
6319,108,282,3
6320,108,288,5
6321,108,317,2
6322,108,323,3
6323,108,332,3
6324,108,358,2
6325,108,365,4
6326,108,367,3
6327,108,373,5
6328,108,385,4
6329,108,386,1
6330,108,391,2
6331,108,395,3
6332,108,403,5
6333,108,405,5
6334,108,410,1
6335,108,411,4
6336,108,413,3
6337,108,425,2
6338,108,431,3
6339,108,449,5
6340,108,451,5
6341,108,452,2
6342,108,476,3
6343,108,508,4
6344,108,527,3
6345,108,531,4
6346,108,542,3
6347,108,545,2
6348,108,564,3
6349,108,568,5
6350,108,572,3
6351,108,576,3
6352,108,584,2
6353,108,595,3
6354,108,597,2
6355,108,628,2
6356,108,636,5
6357,108,655,3
6358,108,679,3
6359,108,715,2
6360,108,722,3
6361,108,732,3
6362,108,735,5
6363,108,739,4
6364,108,748,3
6365,108,755,5
6366,108,763,2
6367,108,790,2
6368,108,809,4
6369,108,810,3
6370,108,826,3
6371,108,831,2
6372,108,834,3
6373,108,871,2
6374,108,924,3
6375,108,928,3
6376,108,940,3
6377,108,944,3
6378,108,986,2
6379,108,1016,5
6380,108,1035,2
6381,108,1060,4
6382,108,1074,4
6383,108,1135,4
6384,108,1139,2
6385,108,1161,3
6386,108,1210,3
6387,108,1222,4
6388,108,1228,3
6389,108,1245,2
6390,109,2,3
6391,109,12,4
6392,109,29,3
6393,109,31,3
6394,109,33,4
6395,109,41,4
6396,109,43,3
6397,109,54,4
6398,109,55,3
6399,109,56,1
6400,109,63,3
6401,109,64,4
6402,109,67,3
6403,109,69,4
6404,109,88,4
6405,109,94,4
6406,109,96,4
6407,109,161,5
6408,109,173,1
6409,109,184,1
6410,109,196,4
6411,109,215,3
6412,109,226,3
6413,109,230,3
6414,109,231,1
6415,109,238,3
6416,109,258,4
6417,109,272,4
6418,109,288,4
6419,109,294,3
6420,109,313,5
6421,109,315,4
6422,109,325,3
6423,109,326,4
6424,109,333,4
6425,109,338,1
6426,109,340,3
6427,109,364,3
6428,109,366,3
6429,109,376,2
6430,109,385,3
6431,109,393,3
6432,109,397,3
6433,109,401,3
6434,109,402,4
6435,109,403,3
6436,109,421,4
6437,109,451,4
6438,109,468,3
6439,109,566,4
6440,109,569,4
6441,109,576,2
6442,109,585,2
6443,109,586,3
6444,109,642,2
6445,109,651,4
6446,109,684,4
6447,109,689,3
6448,109,692,4
6449,109,722,3
6450,109,739,4
6451,109,765,3
6452,109,780,3
6453,109,802,3
6454,109,808,2
6455,109,849,3
6456,109,873,2
6457,109,895,2
6458,109,905,3
6459,109,939,4
6460,109,947,3
6461,109,1055,2
6462,109,1090,2
6463,109,1182,2
6464,109,1210,3
6465,109,1218,3
6466,109,1222,2
6467,109,1228,3
6468,109,1229,3
6469,109,1231,2
6470,109,1247,2
6471,109,1249,3
6472,110,258,4
6473,110,286,4
6474,110,302,5
6475,110,303,3
6476,110,304,4
6477,110,305,2
6478,110,307,2
6479,110,311,4
6480,110,315,5
6481,110,321,3
6482,110,344,2
6483,110,354,4
6484,111,245,4
6485,111,258,3
6486,111,269,3
6487,111,272,5
6488,111,294,3
6489,111,301,3
6490,111,310,4
6491,111,313,5
6492,111,315,5
6493,111,321,3
6494,111,323,3
6495,111,328,4
6496,111,332,4
6497,111,333,4
6498,111,339,4
6499,111,346,5
6500,111,690,4
6501,111,751,4
6502,111,879,4
6503,111,887,5
6504,111,888,4
6505,111,891,3
6506,111,937,4
6507,111,1106,4
6508,112,7,3
6509,112,9,3
6510,112,50,5
6511,112,116,3
6512,112,124,3
6513,112,127,4
6514,112,222,3
6515,112,237,3
6516,112,245,3
6517,112,255,5
6518,112,257,5
6519,112,258,5
6520,112,268,4
6521,112,273,4
6522,112,288,3
6523,112,289,2
6524,112,292,3
6525,112,299,5
6526,112,300,3
6527,112,303,5
6528,112,323,4
6529,112,325,4
6530,112,328,5
6531,112,333,4
6532,112,424,1
6533,112,742,3
6534,112,874,5
6535,112,948,3
6536,112,975,5
6537,112,979,5
6538,112,1251,5
6539,113,56,3
6540,113,89,5
6541,113,98,4
6542,113,135,4
6543,113,153,3
6544,113,156,4
6545,113,168,3
6546,113,171,4
6547,113,172,5
6548,113,176,5
6549,113,180,3
6550,113,197,4
6551,113,200,3
6552,113,224,3
6553,113,318,3
6554,113,357,4
6555,113,474,5
6556,113,483,4
6557,113,485,3
6558,113,522,5
6559,113,527,3
6560,113,615,2
6561,113,646,4
6562,113,655,3
6563,113,659,4
6564,113,679,2
6565,113,855,3
6566,114,4,4
6567,114,7,5
6568,114,13,5
6569,114,23,5
6570,114,33,4
6571,114,48,5
6572,114,56,5
6573,114,79,4
6574,114,83,3
6575,114,96,3
6576,114,98,3
6577,114,100,5
6578,114,117,4
6579,114,121,3
6580,114,124,5
6581,114,137,5
6582,114,174,5
6583,114,176,5
6584,114,177,5
6585,114,183,5
6586,114,185,5
6587,114,192,5
6588,114,218,3
6589,114,229,3
6590,114,237,2
6591,114,240,5
6592,114,273,4
6593,114,279,3
6594,114,282,4
6595,114,284,2
6596,114,302,4
6597,114,317,5
6598,114,357,5
6599,114,479,5
6600,114,508,5
6601,114,558,5
6602,114,596,1
6603,114,628,5
6604,114,644,3
6605,114,654,5
6606,114,657,3
6607,114,673,3
6608,114,684,3
6609,114,696,4
6610,114,741,3
6611,114,772,4
6612,114,847,4
6613,114,922,3
6614,114,980,4
6615,115,11,5
6616,115,20,3
6617,115,47,3
6618,115,50,3
6619,115,56,5
6620,115,116,3
6621,115,124,3
6622,115,127,5
6623,115,145,2
6624,115,181,4
6625,115,191,4
6626,115,193,4
6627,115,203,5
6628,115,221,4
6629,115,246,5
6630,115,249,2
6631,115,252,2
6632,115,253,3
6633,115,258,4
6634,115,268,5
6635,115,269,3
6636,115,270,3
6637,115,272,3
6638,115,275,2
6639,115,285,4
6640,115,288,3
6641,115,289,4
6642,115,292,4
6643,115,295,3
6644,115,297,3
6645,115,298,3
6646,115,300,3
6647,115,302,3
6648,115,303,3
6649,115,304,2
6650,115,306,3
6651,115,307,3
6652,115,310,4
6653,115,311,3
6654,115,315,3
6655,115,323,3
6656,115,324,2
6657,115,325,3
6658,115,326,2
6659,115,328,3
6660,115,333,2
6661,115,340,3
6662,115,343,2
6663,115,346,4
6664,115,349,2
6665,115,355,2
6666,115,358,2
6667,115,390,4
6668,115,479,4
6669,115,511,4
6670,115,515,4
6671,115,519,5
6672,115,532,2
6673,115,539,2
6674,115,596,5
6675,115,603,3
6676,115,607,2
6677,115,640,3
6678,115,650,2
6679,115,655,4
6680,115,678,3
6681,115,690,3
6682,115,748,2
6683,115,872,3
6684,115,879,2
6685,115,888,2
6686,115,896,2
6687,115,900,4
6688,115,902,2
6689,115,916,2
6690,115,1013,3
6691,115,1020,3
6692,115,1039,4
6693,115,1134,4
6694,115,1142,4
6695,115,1214,3
6696,115,1220,2
6697,115,1226,2
6698,115,1244,2
6699,115,1254,2
6700,115,1255,2
6701,115,1256,1
6702,115,1258,2
6703,116,7,3
6704,116,11,5
6705,116,33,4
6706,116,96,5
6707,116,122,2
6708,116,132,4
6709,116,144,4
6710,116,156,4
6711,116,164,5
6712,116,172,5
6713,116,173,5
6714,116,179,5
6715,116,184,3
6716,116,210,4
6717,116,237,4
6718,116,249,4
6719,116,252,3
6720,116,265,4
6721,116,271,4
6722,116,282,5
6723,116,406,3
6724,116,410,3
6725,116,423,4
6726,116,475,5
6727,116,546,3
6728,116,596,3
6729,116,678,4
6730,116,743,1
6731,116,748,3
6732,116,763,5
6733,116,789,4
6734,116,895,2
6735,116,931,3
6736,116,977,3
6737,116,1059,3
6738,116,1165,3
6739,117,5,2
6740,117,7,5
6741,117,53,5
6742,117,55,5
6743,117,56,5
6744,117,79,5
6745,117,98,5
6746,117,100,5
6747,117,132,4
6748,117,135,5
6749,117,171,5
6750,117,172,5
6751,117,175,5
6752,117,179,5
6753,117,180,5
6754,117,188,5
6755,117,201,5
